DB07603	N-hexanoyl-L-homocysteine	InChI=1S/C10H19NO3S/c1-2-3-4-5-9(12)11-8(6-7-15)10(13)14/h8,15H,2-7H2,1H3,(H,11,12)(H,13,14)/t8-/m0/s1	InChIKey=HAUWXQBEWNVHPD-QMMMGPOBSA-N
DB07604	(6AR,11AS,11BR)-10-ACETYL-9-HYDROXY-7,7-DIMETHYL-2,6,6A,7,11A,11B-HEXAHYDRO-11H-PYRROLO[1',2':2,3]ISOINDOLO[4,5,6-CD]INDOL-11-ONE	InChI=1S/C20H20N2O3/c1-9(23)14-18(24)17-16-11-8-21-13-6-4-5-10(15(11)13)7-12(16)20(2,3)22(17)19(14)25/h4-6,8,12,16-17,21,25H,7H2,1-3H3/t12-,16+,17+/m1/s1	InChIKey=RLOAZVAJNNPPDI-DQYPLSBCSA-N
DB07605	2-({4-[(5-CHLORO-1H-INDOL-2-YL)SULFONYL]PIPERAZIN-1-YL}CARBONYL)THIENO[3,2-B]PYRIDINE 4-OXIDE	InChI=1S/C20H17ClN4O4S2/c21-14-3-4-15-13(10-14)11-19(22-15)31(28,29)24-8-6-23(7-9-24)20(26)18-12-16-17(30-18)2-1-5-25(16)27/h1-5,10-12,22H,6-9H2	InChIKey=DHDQMXPAANQKDC-UHFFFAOYSA-N
DB07606	6-(3,4-DIHYDROXYBENZYL)-3-ETHYL-1-(2,4,6-TRICHLOROPHENYL)-1H-PYRAZOLO[3,4-D]PYRIMIDIN-4(5H)-ONE	InChI=1S/C20H15Cl3N4O3/c1-2-13-17-19(27(26-13)18-11(22)7-10(21)8-12(18)23)24-16(25-20(17)30)6-9-3-4-14(28)15(29)5-9/h3-5,7-8,28-29H,2,6H2,1H3,(H,24,25,30)	InChIKey=OPRAIFVPXXVXDL-UHFFFAOYSA-N
DB07607	4-[5-(3-IODO-PHENYL)-2-(4-METHANESULFINYL-PHENYL)-1H-IMIDAZOL-4-YL]-PYRIDINE	InChI=1S/C21H16IN3OS/c1-27(26)18-7-5-15(6-8-18)21-24-19(14-9-11-23-12-10-14)20(25-21)16-3-2-4-17(22)13-16/h2-13H,1H3,(H,24,25)/t27-/m1/s1	InChIKey=RXDZANYWRNIAOR-HHHXNRCGSA-N
DB07608	N-(5-{[(2S)-4-amino-2-(3-chlorophenyl)butanoyl]amino}-1H-indazol-3-yl)benzamide	InChI=1S/C24H22ClN5O2/c25-17-8-4-7-16(13-17)19(11-12-26)24(32)27-18-9-10-21-20(14-18)22(30-29-21)28-23(31)15-5-2-1-3-6-15/h1-10,13-14,19H,11-12,26H2,(H,27,32)(H2,28,29,30,31)/t19-/m0/s1	InChIKey=JDGOPNUGILVNJZ-IBGZPJMESA-N
DB07609	N,N-DIMETHYL(5-(PYRIDIN-3-YL)FURAN-2-YL)METHANAMINE	InChI=1S/C12H14N2O/c1-14(2)9-11-5-6-12(15-11)10-4-3-7-13-8-10/h3-8H,9H2,1-2H3	InChIKey=PJHSLLRNPASXIS-UHFFFAOYSA-N
DB07610	NAPHTHALENE-1,2-DIOL	InChI=1S/C10H8O2/c11-9-6-5-7-3-1-2-4-8(7)10(9)12/h1-6,11-12H	InChIKey=NXPPAOGUKPJVDI-UHFFFAOYSA-N
DB07611	DECANE-1-THIOL	InChI=1S/C10H22S/c1-2-3-4-5-6-7-8-9-10-11/h11H,2-10H2,1H3	InChIKey=VTXVGVNLYGSIAR-UHFFFAOYSA-N
DB07612	6-(3-AMINOPHENYL)-N-(TERT-BUTYL)-2-(TRIFLUOROMETHYL)QUINAZOLIN-4-AMINE	InChI=1S/C19H19F3N4/c1-18(2,3)26-16-14-10-12(11-5-4-6-13(23)9-11)7-8-15(14)24-17(25-16)19(20,21)22/h4-10H,23H2,1-3H3,(H,24,25,26)	InChIKey=XQKJVNGGVLHNLA-UHFFFAOYSA-N
DB07613	3-phenyl-5-(1H-pyrazol-3-yl)isoxazole	InChI=1S/C12H9N3O/c1-2-4-9(5-3-1)11-8-12(16-15-11)10-6-7-13-14-10/h1-8H,(H,13,14)	InChIKey=SRSSTOPJERVMRZ-UHFFFAOYSA-N
DB07614	PHENYL-5-(1H-PYRAZOL-3-YL)-1,3-THIAZOLE	InChI=1S/C12H9N3S/c1-2-4-9(5-3-1)12-13-8-11(16-12)10-6-7-14-15-10/h1-8H,(H,14,15)	InChIKey=NRAHRUHGPGBWSI-UHFFFAOYSA-N
DB07615	2-{[(2E)-3-(3,4-dimethoxyphenyl)prop-2-enoyl]amino}benzoic acid	InChI=1S/C18H17NO5/c1-23-15-9-7-12(11-16(15)24-2)8-10-17(20)19-14-6-4-3-5-13(14)18(21)22/h3-11H,1-2H3,(H,19,20)(H,21,22)/b10-8+	InChIKey=NZHGWWWHIYHZNX-CSKARUKUSA-N
DB07616	4-{[4-(4-fluoro-3-methylphenyl)-1,3-thiazol-2-yl]amino}-2-hydroxybenzoic acid	InChI=1S/C17H13FN2O3S/c1-9-6-10(2-5-13(9)18)14-8-24-17(20-14)19-11-3-4-12(16(22)23)15(21)7-11/h2-8,21H,1H3,(H,19,20)(H,22,23)	InChIKey=LKZZDHKJFDTYCH-UHFFFAOYSA-N
DB07617	N-METHYL(5-(PYRIDIN-3-YL)FURAN-2-YL)METHANAMINE	InChI=1S/C11H12N2O/c1-12-8-10-4-5-11(14-10)9-3-2-6-13-7-9/h2-7,12H,8H2,1H3	InChIKey=MDGMPFRIYUFRRX-UHFFFAOYSA-N
DB07618	2-(4-(AMINOMETHYL)PIPERIDIN-1-YL)-N-(3_CYCLOHEXYL-4-OXO-2,4-DIHYDROINDENO[1,2-C]PYRAZOL-5-YL)ACETAMIDE	InChI=1S/C24H31N5O2/c25-13-15-9-11-29(12-10-15)14-19(30)26-18-8-4-7-17-20(18)24(31)21-22(27-28-23(17)21)16-5-2-1-3-6-16/h4,7-8,15-16H,1-3,5-6,9-14,25H2,(H,26,30)(H,27,28)	InChIKey=AITZHKQVQNLKHI-UHFFFAOYSA-N
DB07619	N-cyclopropyl-N-(trans-4-pyridin-3-ylcyclohexyl)-4-[(1S)-2,2,2-trifluoro-1-hydroxy-1-methylethyl]benzamide	InChI=1S/C24H27F3N2O2/c1-23(31,24(25,26)27)19-8-4-17(5-9-19)22(30)29(21-12-13-21)20-10-6-16(7-11-20)18-3-2-14-28-15-18/h2-5,8-9,14-16,20-21,31H,6-7,10-13H2,1H3/t16-,20-,23-/m0/s1	InChIKey=FLRYWTWLHWACRP-GRWTVWFQSA-N
DB07620	2-[(2,4-DICHLORO-5-METHYLPHENYL)SULFONYL]-1,3-DINITRO-5-(TRIFLUOROMETHYL)BENZENE	InChI=1S/C14H7Cl2F3N2O6S/c1-6-2-12(9(16)5-8(6)15)28(26,27)13-10(20(22)23)3-7(14(17,18)19)4-11(13)21(24)25/h2-5H,1H3	InChIKey=INAZPZCJNPPHGV-UHFFFAOYSA-N
DB07621	(5-(PYRIDIN-3-YL)FURAN-2-YL)METHANAMINE	InChI=1S/C10H10N2O/c11-6-9-3-4-10(13-9)8-2-1-5-12-7-8/h1-5,7H,6,11H2	InChIKey=LENAVORGWBTPJR-UHFFFAOYSA-N
DB07622	1-(3-(2,4-DIMETHYLTHIAZOL-5-YL)-4-OXO-2,4-DIHYDROINDENO[1,2-C]PYRAZOL-5-YL)-3-(4-METHYLPIPERAZIN-1-YL)UREA	InChI=1S/C21H23N7O2S/c1-11-20(31-12(2)22-11)18-16-17(24-25-18)13-5-4-6-14(15(13)19(16)29)23-21(30)26-28-9-7-27(3)8-10-28/h4-6H,7-10H2,1-3H3,(H,24,25)(H2,23,26,30)	InChIKey=KRKQVGZXTNLQSV-UHFFFAOYSA-N
DB07623	4,4'-DIPYRIDYL DISULFIDE	InChI=1S/C10H8N2S2/c1-5-11-6-2-9(1)13-14-10-3-7-12-8-4-10/h1-8H	InChIKey=UHBAPGWWRFVTFS-UHFFFAOYSA-N
DB07624	1-{[(3R)-3-methyl-4-({4-[(1S)-2,2,2-trifluoro-1-hydroxy-1-methylethyl]phenyl}sulfonyl)piperazin-1-yl]methyl}cyclopropanecarboxamide	InChI=1S/C19H26F3N3O4S/c1-13-11-24(12-18(7-8-18)16(23)26)9-10-25(13)30(28,29)15-5-3-14(4-6-15)17(2,27)19(20,21)22/h3-6,13,27H,7-12H2,1-2H3,(H2,23,26)/t13-,17+/m1/s1	InChIKey=YJFULAYRAKPBCY-DYVFJYSZSA-N
DB07625	4-(2-aminoethoxy)-N-(2,5-diethoxyphenyl)-3,5-dimethylbenzamide	InChI=1S/C21H28N2O4/c1-5-25-17-7-8-19(26-6-2)18(13-17)23-21(24)16-11-14(3)20(15(4)12-16)27-10-9-22/h7-8,11-13H,5-6,9-10,22H2,1-4H3,(H,23,24)	InChIKey=PHTPPZCTHZHCQD-UHFFFAOYSA-N
DB07626	4-(2-aminoethoxy)-N-(3-chloro-2-ethoxy-5-piperidin-1-ylphenyl)-3,5-dimethylbenzamide	InChI=1S/C24H32ClN3O3/c1-4-30-23-20(25)14-19(28-9-6-5-7-10-28)15-21(23)27-24(29)18-12-16(2)22(17(3)13-18)31-11-8-26/h12-15H,4-11,26H2,1-3H3,(H,27,29)	InChIKey=CKBBGCJYKCLKHE-UHFFFAOYSA-N
DB07627	(2S)-4-METHYL-2-(3-PHENYLTHIOUREIDO)-N-((3S)-TETRAHYDRO-2-HYDROXY-3-FURANYL)PENTANAMIDE	InChI=1S/C17H25N3O3S/c1-11(2)8-14(16(22)18-13-9-15(21)23-10-13)20-17(24)19-12-6-4-3-5-7-12/h3-7,11,13-15,21H,8-10H2,1-2H3,(H,18,22)(H2,19,20,24)/t13-,14-,15-/m0/s1	InChIKey=DBPWWBMTZYJGGV-KKUMJFAQSA-N
DB07628	6-(2-fluorobenzyl)-2,4-dimethyl-4,6-dihydro-5H-thieno[2',3':4,5]pyrrolo[2,3-d]pyridazin-5-one	InChI=1S/C17H14FN3OS/c1-10-7-14-16(23-10)12-8-19-21(17(22)15(12)20(14)2)9-11-5-3-4-6-13(11)18/h3-8H,9H2,1-2H3	InChIKey=IEWYEWDDQWYJLU-UHFFFAOYSA-N
DB07629	N-((1R,2S)-2-(5-CHLORO-1H-INDOLE-2-CARBOXAMIDO)CYCLOHEXYL)-5-METHYL-4,5,6,7-TETRAHYDROTHIAZOLO[5,4-C]PYRIDINE-2-CARBOXAMIDE	InChI=1S/C23H26ClN5O2S/c1-29-9-8-18-20(12-29)32-23(28-18)22(31)27-17-5-3-2-4-16(17)26-21(30)19-11-13-10-14(24)6-7-15(13)25-19/h6-7,10-11,16-17,25H,2-5,8-9,12H2,1H3,(H,26,30)(H,27,31)/t16-,17+/m0/s1	InChIKey=ARPFWVKYXJZULB-DLBZAZTESA-N
DB07630	N-((1R,2R)-2-(5-CHLORO-1H-INDOLE-2-CARBOXAMIDO)CYCLOHEXYL)-5-METHYL-4,5,6,7-TETRAHYDROTHIAZOLO[5,4-C]PYRIDINE-2-CARBOXAMIDE	InChI=1S/C23H26ClN5O2S/c1-29-9-8-18-20(12-29)32-23(28-18)22(31)27-17-5-3-2-4-16(17)26-21(30)19-11-13-10-14(24)6-7-15(13)25-19/h6-7,10-11,16-17,25H,2-5,8-9,12H2,1H3,(H,26,30)(H,27,31)/t16-,17-/m1/s1	InChIKey=ARPFWVKYXJZULB-IAGOWNOFSA-N
DB07631	N-DODECYL-N,N-DIMETHYLGLYCINATE	InChI=1S/C16H33NO2/c1-4-5-6-7-8-9-10-11-12-13-14-17(2,3)15-16(18)19/h4-15H2,1-3H3	InChIKey=DVEKCXOJTLDBFE-UHFFFAOYSA-N
DB07632	5-(2-chlorophenyl)-1,3,4-thiadiazole-2-sulfonamide	InChI=1S/C8H6ClN3O2S2/c9-6-4-2-1-3-5(6)7-11-12-8(15-7)16(10,13)14/h1-4H,(H2,10,13,14)	InChIKey=PZVGOWIIHCUHAO-UHFFFAOYSA-N
DB07633	octyl 3-deoxy-2-O-(6-deoxy-alpha-L-galactopyranosyl)-beta-D-xylo-hexopyranoside	InChI=1S/C20H38O9/c1-3-4-5-6-7-8-9-26-19-14(10-13(22)15(11-21)29-19)28-20-18(25)17(24)16(23)12(2)27-20/h12-25H,3-11H2,1-2H3/t12-,13+,14+,15+,16+,17+,18-,19+,20-/m0/s1	InChIKey=FBVFDKBCZLMLQT-PPCMOIRNSA-N
DB07634	(2,6-DIMETHYL-PHENOXY)-ACETIC ACID	InChI=1S/C10H12O3/c1-7-4-3-5-8(2)10(7)13-6-9(11)12/h3-5H,6H2,1-2H3,(H,11,12)	InChIKey=MLBCURLNKYKBEQ-UHFFFAOYSA-N
DB07635	bis(4-hydroxyphenyl)methanone	InChI=1S/C13H10O3/c14-11-5-1-9(2-6-11)13(16)10-3-7-12(15)8-4-10/h1-8,14-15H	InChIKey=RXNYJUSEXLAVNQ-UHFFFAOYSA-N
DB07636	5-HEPTYL-6-HYDROXY-1,3-BENZOTHIAZOLE-4,7-DIONE	InChI=1S/C14H17NO3S/c1-2-3-4-5-6-7-9-11(16)10-14(19-8-15-10)13(18)12(9)17/h8,17H,2-7H2,1H3	InChIKey=CAPIRLKYURUNFL-UHFFFAOYSA-N
DB07637	3,5 DIBROMOTYROSINE	InChI=1S/C9H9Br2NO3/c10-5-1-4(2-6(11)8(5)13)3-7(12)9(14)15/h1-2,7,13H,3,12H2,(H,14,15)/t7-/m0/s1	InChIKey=COESHZUDRKCEPA-ZETCQYMHSA-N
DB07638	(3AS,4R,9BR)-2,2-DIFLUORO-4-(4-HYDROXYPHENYL)-1,2,3,3A,4,9B-HEXAHYDROCYCLOPENTA[C]CHROMEN-8-OL	InChI=1S/C18H16F2O3/c19-18(20)8-14-13-7-12(22)5-6-16(13)23-17(15(14)9-18)10-1-3-11(21)4-2-10/h1-7,14-15,17,21-22H,8-9H2/t14-,15-,17-/m0/s1	InChIKey=QJSMFUTULGSHNQ-ZOBUZTSGSA-N
DB07639	3-(7-DIAMINOMETHYL-NAPHTHALEN-2-YL)-PROPIONIC ACID ETHYL ESTER	InChI=1S/C26H31N3O3/c1-2-31-26(30)24(19-7-9-22(10-8-19)32-23-11-12-29-16-23)14-17-3-4-18-5-6-20(25(27)28)15-21(18)13-17/h3-10,13,15,23-25,29H,2,11-12,14,16,27-28H2,1H3/t23-,24-/m0/s1	InChIKey=LOYXUXZQQVEADT-ZEQRLZLVSA-N
DB07640	2-decyl-5,6-dimethoxy-3-methylcyclohexa-2,5-diene-1,4-dione	InChI=1S/C19H30O4/c1-5-6-7-8-9-10-11-12-13-15-14(2)16(20)18(22-3)19(23-4)17(15)21/h5-13H2,1-4H3	InChIKey=VMEGFMNVSYVVOM-UHFFFAOYSA-N
DB07641	DECYL(DIMETHYL)PHOSPHINE OXIDE	InChI=1S/C12H27OP/c1-4-5-6-7-8-9-10-11-12-14(2,3)13/h4-12H2,1-3H3	InChIKey=GSVLCKASFMVUSW-UHFFFAOYSA-N
DB07642	5-{[1-(2-fluorobenzyl)piperidin-4-yl]methoxy}quinazoline-2,4-diamine	InChI=1S/C21H24FN5O/c22-16-5-2-1-4-15(16)12-27-10-8-14(9-11-27)13-28-18-7-3-6-17-19(18)20(23)26-21(24)25-17/h1-7,14H,8-13H2,(H4,23,24,25,26)	InChIKey=GYKIQIOWVKCVBP-UHFFFAOYSA-N
DB07643	5-{[1-(2,3-dichlorobenzyl)piperidin-4-yl]methoxy}quinazoline-2,4-diamine	InChI=1S/C21H23Cl2N5O/c22-15-4-1-3-14(19(15)23)11-28-9-7-13(8-10-28)12-29-17-6-2-5-16-18(17)20(24)27-21(25)26-16/h1-6,13H,7-12H2,(H4,24,25,26,27)	InChIKey=XVLUVRFYGVJKGJ-UHFFFAOYSA-N
DB07644	5-[(1S)-1-(3-chlorophenyl)ethoxy]quinazoline-2,4-diamine	InChI=1S/C16H15ClN4O/c1-9(10-4-2-5-11(17)8-10)22-13-7-3-6-12-14(13)15(18)21-16(19)20-12/h2-9H,1H3,(H4,18,19,20,21)/t9-/m0/s1	InChIKey=IDHINEMSCUFEIP-VIFPVBQESA-N
DB07645	SEBACIC ACID	InChI=1S/C10H18O4/c11-9(12)7-5-3-1-2-4-6-8-10(13)14/h1-8H2,(H,11,12)(H,13,14)	InChIKey=CXMXRPHRNRROMY-UHFFFAOYSA-N
DB07646	UNDECYLAMINE-N,N-DIMETHYL-N-OXIDE	InChI=1S/C13H29NO/c1-4-5-6-7-8-9-10-11-12-13-14(2,3)15/h4-13H2,1-3H3	InChIKey=OZHBUVQCJMARBN-UHFFFAOYSA-N
DB07647	(2R)-1-[(5,6-DIPHENYL-7H-PYRROLO[2,3-D]PYRIMIDIN-4-YL)AMINO]PROPAN-2-OL	InChI=1S/C21H20N4O/c1-14(26)12-22-20-18-17(15-8-4-2-5-9-15)19(16-10-6-3-7-11-16)25-21(18)24-13-23-20/h2-11,13-14,26H,12H2,1H3,(H2,22,23,24,25)/t14-/m1/s1	InChIKey=VBASHTSSQNDDAS-CQSZACIVSA-N
DB07648	(2R)-3-{[(4Z)-5,6-DIPHENYL-6,7-DIHYDRO-4H-PYRROLO[2,3-D]PYRIMIDIN-4-YLIDENE]AMINO}PROPANE-1,2-DIOL	InChI=1S/C21H20N4O2/c26-12-16(27)11-22-20-18-17(14-7-3-1-4-8-14)19(15-9-5-2-6-10-15)25-21(18)24-13-23-20/h1-10,13,16,26-27H,11-12H2,(H2,22,23,24,25)/t16-/m1/s1	InChIKey=TWEONIHFGKSPLC-MRXNPFEDSA-N
DB07649	(3R,4S)-1-[(4-amino-5H-pyrrolo[3,2-d]pyrimidin-7-yl)methyl]-4-[(benzylsulfanyl)methyl]pyrrolidin-3-ol	InChI=1S/C19H23N5OS/c20-19-18-17(22-12-23-19)14(6-21-18)7-24-8-15(16(25)9-24)11-26-10-13-4-2-1-3-5-13/h1-6,12,15-16,21,25H,7-11H2,(H2,20,22,23)/t15-,16+/m1/s1	InChIKey=DIGGNILBPCEZIV-CVEARBPZSA-N
DB07650	DECYL FORMATE	InChI=1S/C11H22O2/c1-2-3-4-5-6-7-8-9-10-13-11-12/h11H,2-10H2,1H3	InChIKey=BCLJZFLDSCTULJ-UHFFFAOYSA-N
DB07651	N-ACETYL-L-PHENYLALANYL-4-[DIFLUORO(PHOSPHONO)METHYL]-L-PHENYLALANINAMIDE	InChI=1S/C21H24F2N3O6P/c1-13(27)25-18(12-14-5-3-2-4-6-14)20(29)26-17(19(24)28)11-15-7-9-16(10-8-15)21(22,23)33(30,31)32/h2-10,17-18H,11-12H2,1H3,(H2,24,28)(H,25,27)(H,26,29)(H2,30,31,32)/t17-,18-/m0/s1	InChIKey=KPMMESISHWWXNM-ROUUACIJSA-N
DB07652	1-[2-DEOXYRIBOFURANOSYL]-2,4-DIFLUORO-5-METHYL-BENZENE-5'MONOPHOSPHATE	InChI=1S/C12H15F2O6P/c1-6-2-7(9(14)3-8(6)13)11-4-10(15)12(20-11)5-19-21(16,17)18/h2-3,10-12,15H,4-5H2,1H3,(H2,16,17,18)/t10-,11+,12+/m0/s1	InChIKey=NMMWBGNJJMNAIJ-QJPTWQEYSA-N
DB07653	N-(5,6-DIPHENYLFURO[2,3-D]PYRIMIDIN-4-YL)GLYCINE	InChI=1S/C20H15N3O3/c24-15(25)11-21-19-17-16(13-7-3-1-4-8-13)18(14-9-5-2-6-10-14)26-20(17)23-12-22-19/h1-10,12H,11H2,(H,24,25)(H,21,22,23)	InChIKey=VXTCEUDVOCLEJG-UHFFFAOYSA-N
DB07654	(5,6-DIPHENYL-FURO[2,3-D]PYRIMIDIN-4-YLAMINO)-ACETIC	InChI=1S/C21H19N3O2/c1-24(12-13-25)20-18-17(15-8-4-2-5-9-15)19(16-10-6-3-7-11-16)26-21(18)23-14-22-20/h2-11,14,25H,12-13H2,1H3	InChIKey=VDJWWYRYKMXMKA-UHFFFAOYSA-N
DB07655	3-AMINO-3-BENZYL-[4.3.0]BICYCLO-1,6-DIAZANONAN-2-ONE	InChI=1S/C20H18N4O/c25-12-11-21-19-17-16(14-7-3-1-4-8-14)18(15-9-5-2-6-10-15)24-20(17)23-13-22-19/h1-10,13,25H,11-12H2,(H2,21,22,23,24)	InChIKey=MPJYGQHMIFDQIN-UHFFFAOYSA-N
DB07656	N-[4-(1-BENZOYLPIPERIDIN-4-YL)BUTYL]-3-PYRIDIN-3-YLPROPANAMIDE	InChI=1S/C24H31N3O2/c28-23(12-11-21-8-6-15-25-19-21)26-16-5-4-7-20-13-17-27(18-14-20)24(29)22-9-2-1-3-10-22/h1-3,6,8-10,15,19-20H,4-5,7,11-14,16-18H2,(H,26,28)	InChIKey=UKQGSFUTDYQJST-UHFFFAOYSA-N
DB07657	PHOSPHONIC ACID 2-DODECANOYLAMINO-HEXYL ESTER PROPYL ESTER	InChI=1S/C20H42NO6P/c1-3-5-7-8-9-10-11-12-13-15-20(23)21-19(14-6-4-2)18-27-28(24,25)26-17-16-22/h19,22H,3-18H2,1-2H3,(H,21,23)(H,24,25)/t19-/m1/s1	InChIKey=SLLQAGCLXXPCKZ-LJQANCHMSA-N
DB07658	AC-(D)PHE-PRO-BOROLYS-OH	InChI=1S/C21H33BN4O5/c1-15(27)24-17(14-16-8-3-2-4-9-16)21(29)26-13-7-10-18(26)20(28)25-19(22(30)31)11-5-6-12-23/h2-4,8-9,17-19,30-31H,5-7,10-14,23H2,1H3,(H,24,27)(H,25,28)/t17-,18+,19+/m1/s1	InChIKey=UCQIHCRMWNRFNP-QYZOEREBSA-N
DB07659	AC-(D)PHE-PRO-BOROHOMOLYS-OH	InChI=1S/C22H35BN4O5/c1-16(28)25-18(15-17-9-4-2-5-10-17)22(30)27-14-8-11-19(27)21(29)26-20(23(31)32)12-6-3-7-13-24/h2,4-5,9-10,18-20,31-32H,3,6-8,11-15,24H2,1H3,(H,25,28)(H,26,29)/t18-,19+,20+/m1/s1	InChIKey=AILSWIBFGYYZTK-AABGKKOBSA-N
DB07660	AC-(D)PHE-PRO-BOROHOMOORNITHINE-OH	InChI=1S/C20H31BN4O5/c1-14(26)23-16(13-15-7-3-2-4-8-15)20(28)25-12-6-9-17(25)19(27)24-18(21(29)30)10-5-11-22/h2-4,7-8,16-18,29-30H,5-6,9-13,22H2,1H3,(H,23,26)(H,24,27)/t16-,17+,18+/m1/s1	InChIKey=YKWKWNKWBGQECF-SQNIBIBYSA-N
DB07661	1,6-DIHYDROXY NAPHTHALENE	InChI=1S/C10H8O2/c11-8-4-5-9-7(6-8)2-1-3-10(9)12/h1-6,11-12H	InChIKey=FZZQNEVOYIYFPF-UHFFFAOYSA-N
DB07662	N-[4-(3-BROMO-PHENYLAMINO)-QUINAZOLIN-6-YL]-ACRYLAMIDE	InChI=1S/C17H13BrN4O/c1-2-16(23)21-13-6-7-15-14(9-13)17(20-10-19-15)22-12-5-3-4-11(18)8-12/h2-10H,1H2,(H,21,23)(H,19,20,22)	InChIKey=HTUBKQUPEREOGA-UHFFFAOYSA-N
DB07663	2-[(1R)-1-CARBOXY-2-(4-HYDROXYPHENYL)ETHYL]-1,3-DIOXOISOINDOLINE-5-CARBOXYLIC ACID	InChI=1S/C18H13NO7/c20-11-4-1-9(2-5-11)7-14(18(25)26)19-15(21)12-6-3-10(17(23)24)8-13(12)16(19)22/h1-6,8,14,20H,7H2,(H,23,24)(H,25,26)/t14-/m1/s1	InChIKey=QISJEFYTLZTWIQ-CQSZACIVSA-N
DB07664	5-AMINO-3-{[4-(AMINOSULFONYL)PHENYL]AMINO}-N-(2,6-DIFLUOROPHENYL)-1H-1,2,4-TRIAZOLE-1-CARBOTHIOAMIDE	InChI=1S/C15H13F2N7O2S2/c16-10-2-1-3-11(17)12(10)21-15(27)24-13(18)22-14(23-24)20-8-4-6-9(7-5-8)28(19,25)26/h1-7H,(H,21,27)(H2,19,25,26)(H3,18,20,22,23)	InChIKey=ARIOBGGRZJITQX-UHFFFAOYSA-N
DB07665	N-[2-(carbamimidamidooxy)ethyl]-2-{6-cyano-3-[(2,2-difluoro-2-pyridin-2-ylethyl)amino]-2-fluorophenyl}acetamide	InChI=1S/C19H20F3N7O2/c20-17-13(9-16(30)27-7-8-31-29-18(24)25)12(10-23)4-5-14(17)28-11-19(21,22)15-3-1-2-6-26-15/h1-6,28H,7-9,11H2,(H,27,30)(H4,24,25,29)	InChIKey=STHCHQXQLDMISY-UHFFFAOYSA-N
DB07666	(3R,4S)-1-{6-[3-(METHYLSULFONYL)PHENYL]PYRIMIDIN-4-YL}-4-(2,4,5-TRIFLUOROPHENYL)PYRROLIDIN-3-AMINE	InChI=1S/C21H19F3N4O2S/c1-31(29,30)13-4-2-3-12(5-13)20-8-21(27-11-26-20)28-9-15(19(25)10-28)14-6-17(23)18(24)7-16(14)22/h2-8,11,15,19H,9-10,25H2,1H3/t15-,19+/m1/s1	InChIKey=OAWGQHXWGXOUKV-BEFAXECRSA-N
DB07667	2-((3',5'-DIMETHYL-4'-HYDROXYPHENYL)AZO)BENZOIC ACID	InChI=1S/C15H14N2O3/c1-9-7-11(8-10(2)14(9)18)16-17-13-6-4-3-5-12(13)15(19)20/h3-8,18H,1-2H3,(H,19,20)/b17-16+	InChIKey=ZMDQWZFZPGJFPM-WUKNDPDISA-N
DB07668	3-(4-DIETHYLAMINO-2-HYDROXY-PHENYL)-2-METHYL-PROPIONIC ACID	InChI=1S/C14H19NO3/c1-4-15(5-2)12-7-6-11(13(16)9-12)8-10(3)14(17)18/h6-9,16H,4-5H2,1-3H3,(H,17,18)/b10-8+	InChIKey=JAEWDFYDSACHDN-CSKARUKUSA-N
DB07669	2,3-DIMETHYL-1,4-NAPHTHOQUINONE	InChI=1S/C12H10O2/c1-7-8(2)12(14)10-6-4-3-5-9(10)11(7)13/h3-6H,1-2H3	InChIKey=LGFDNUSAWCHVJN-UHFFFAOYSA-N
DB07670	4-METHYL-N-METHYL-N-(2-PHENYL-2H-PYRAZOL-3-YL)BENZENESULFONAMIDE	InChI=1S/C17H17N3O2S/c1-14-8-10-16(11-9-14)23(21,22)19(2)17-12-13-18-20(17)15-6-4-3-5-7-15/h3-13H,1-2H3	InChIKey=KRHPBWNETCEFGS-UHFFFAOYSA-N
DB07671	2-[1-METHYLHEXYL]-4,6-DINITROPHENOL	InChI=1S/C13H18N2O5/c1-3-4-5-6-9(2)11-7-10(14(17)18)8-12(13(11)16)15(19)20/h7-9,16H,3-6H2,1-2H3/t9-/m0/s1	InChIKey=RROCMCBQTUYDSD-VIFPVBQESA-N
DB07672	TRANS-2-(DIMETHYLPHENYLSILYL)-PIPERIDINE-N-OXIDE	InChI=1S/C14H23NOSi/c1-15(16)11-9-14(10-12-15)17(2,3)13-7-5-4-6-8-13/h4-8,14H,9-12H2,1-3H3/t14-,15+	InChIKey=HDJXTRKZEHHECC-GASCZTMLSA-N
DB07673	DEAMINO-METHYL-PHENYLALANINE	InChI=1S/C10H12O2/c1-8(10(11)12)7-9-5-3-2-4-6-9/h2-6,8H,7H2,1H3,(H,11,12)/t8-/m0/s1	InChIKey=MCIIDRLDHRQKPH-QMMMGPOBSA-N
DB07674	O,O-DIETHYL HYDROGEN THIOPHOSPHATE	InChI=1S/C4H11O3PS/c1-3-6-8(5,9)7-4-2/h3-4H2,1-2H3,(H,5,9)	InChIKey=PKUWKAXTAVNIJR-UHFFFAOYSA-N
DB07675	(2S)-2-ETHOXY-3-{4-[2-(10H-PHENOXAZIN-10-YL)ETHOXY]PHENYL}PROPANOIC ACID	InChI=1S/C25H25NO5/c1-2-29-24(25(27)28)17-18-11-13-19(14-12-18)30-16-15-26-20-7-3-5-9-22(20)31-23-10-6-4-8-21(23)26/h3-14,24H,2,15-17H2,1H3,(H,27,28)/t24-/m0/s1	InChIKey=WMUIIGVAWPWQAW-DEOSSOPVSA-N
